Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
70	-15.64	314.79	8.85	2069.58	0	1165.53	4250.58	2.37	-28.08	3.89	2665.13	0	1618.31	4747.37
71	-1.45	338.9	13.2	2071.99	0	1155.72	3661.75	-0	-0	-0	2149	0	1465.7	-0
72	-15.41	329.44	11.29	2056.82	0	1165.66	3937.85	1.07	-22.43	10.22	2407.47	0	1562.41	14807.4
73	-6.03	356.9	12.89	2075.42	0	1151.51	4751.06	-0	-0	-0	2149	0	1465.7	-0
74	-9.99	346.68	17.55	2050.33	0	1167.01	3682.62	4.88	-17.4	7.1	2676.37	0	1612.67	13892.5
75	-5.57	362.4	12.28	2065.27	0	1154.31	894.55	1.3	-16.78	6.33	2920.57	0	1598.5	10850
76	-13.35	380.25	18.77	2042.69	0	1153.78	6650.03	-0	-0	-0	2149	0	1465.7	-0
77	-3.36	370.18	18.77	2043.59	0	1165.83	2325.61	-1.6	-24.72	9.31	2682.07	0	1571.88	15255.8
78	-5.04	405.58	20.75	2053.33	0	1149.54	1817.51	-0	-0	-0	2149	0	1465.7	-0
79	-11.9	391.39	18.16	2028.89	0	1157.5	6754.07	7.48	-21.82	4.5	2575.33	0	1698.61	8242.95
80	2.98	415.19	24.57	2030.88	0	1156.86	1957.84	-0	-0	-0	2149	0	1465.7	-0
81	-4.27	424.65	29.53	2036.49	0	1156.95	4978.94	3.05	-27.01	10.15	2820.19	0	1477.08	13109.8
82	1.68	434.72	25.94	2020.42	0	1154.65	3617.9	5.65	-18.77	6.1	2772.94	0	1699.76	11610.2
83	14.95	442.66	32.27	2008.42	0	1158.53	394.25	-0	-0	-0	2149	0	1465.7	-0
84	2.06	463.41	42.88	2018.25	0	1154.17	13562.3	6.79	-27.16	5.57	2705.92	0	1601.69	10549.9
85	5.04	470.58	40.97	1985.87	0	1153.29	-549.02	-0	-0	-0	2149	0	1465.7	-0
86	16.17	486.6	39.9	1998.32	0	1155.36	801.38	0.23	-24.57	4.96	2615.32	0	1598.53	7167.15
87	4.35	500.49	42.95	1994.74	0	1154.73	13111.4	-0	-0	-0	2149	0	1465.7	-0
88	23.5	507.66	28.38	1968.66	0	1153.61	-306.59	-0	-0	-0	2149	0	1465.7	-0
89	20.83	528.87	42.65	1989.58	0	1156.94	1345.82	6.56	-26.4	7.25	2706.54	0	1612.1	11075.9
90	24.11	526.58	35.1	1964.84	0	1156.61	8212.95	-0	-0	-0	2149	0	1465.7	-0
91	40.36	557.25	35.25	1964.87	0	1150.79	-3624.55	-1.37	-28.84	7.78	2671.94	0	1601.48	10681.9
92	20.98	552.22	35.32	1952.53	0	1157.29	8456.84	-0	-0	-0	2149	0	1465.7	-0
93	50.2	581.97	42.8	1969.12	0	1154.05	-1693.88	-7.25	-22.13	3.97	2655.29	0	1626.7	11515.6
94	34.71	583.34	36.93	1938.78	0	1154.8	1758.51	-0	-0	-0	2149	0	1465.7	-0
95	37.61	597.23	37.16	1934.46	0	1155.69	7215.95	5.49	-19.68	7.93	2782.8	0	1663.89	12294.1
96	57.68	620.57	44.78	1955.98	0	1153.58	-2444.05	1.37	-18.01	5.8	2535.99	0	1636.07	11590.5
97	31.66	619.2	35.71	1915.12	0	1153.68	6763.77	6.87	-18.01	4.2	2938.2	0	1669.19	7786.7
98	58.59	643.01	40.74	1920.13	0	1151.12	382.06	1.45	-22.58	7.78	2507.5	0	1641.03	9403.41
99	52.95	645.29	38.99	1918.38	0	1153.8	5013.03	-0	-0	-0	2149	0	1465.7	-0
100	54.32	656.13	47.53	1911.64	0	1154.79	2579.45	-0	-0	-0	2149	0	1465.7	-0
101	66.83	674.29	42.5	1902.04	0	1150.41	2586.85	-0	-0	-0	2149	0	1465.7	-0
102	61.72	669.56	48.6	1899.24	0	1156.74	4331.18	7.25	-23.65	1.37	2653.44	0	1665.89	5717.96
103	74.46	688.48	52.57	1898.32	0	1152.18	2116.87	3.36	-19.23	10.6	2852.73	0	1547.65	17548
104	69.66	687.56	51.65	1879.19	0	1155.32	2449.01	-0	-0	-0	2149	0	1465.7	-0
105	82.09	692.9	49.36	1890.81	0	1153.62	2946.45	4.5	-26.86	0.61	2751.03	0	1657.22	477.1
106	84.53	704.5	49.67	1877.35	0	1150.83	4370.12	7.02	-16.63	12.51	2512.39	0	1562.09	17935.5
107	84.61	692.14	50.74	1861.94	0	1156.26	4134.21	-0	-0	-0	2149	0	1465.7	-0
108	94.22	706.94	50.35	1869.17	0	1149.46	4383.47	4.5	-20.75	3.28	2798.69	0	1702.65	7308.46
109	91.93	691.53	49.59	1857.7	0	1155.29	1315.75	5.49	-20.14	5.72	2444.91	0	1613.53	11272.1
110	99.26	693.51	53.71	1843.27	0	1153.89	4981.56	-0	-0	-0	2149	0	1465.7	-0
111	104.98	696.72	54.02	1853.45	0	1152.79	3180.27	3.59	-18.77	6.1	2885.16	0	1648.94	10933
112	102.54	675.66	42.8	1828.69	0	1154.48	4919.54	-0	-0	-0	2149	0	1465.7	-0
113	112.99	688.02	49.74	1843.17	0	1150.95	4199.8	5.04	-18.92	5.49	2657.91	0	1615.64	6315.91
114	111.08	653.08	42.65	1812.3	0	1155.3	6243.62	-0	-0	-0	2149	0	1465.7	-0
115	120.39	668.49	47.53	1830.38	0	1151.85	1095.4	-0	-0	-0	2149	0	1465.7	-0
116	119.25	636.29	42.57	1814.31	0	1154.61	7321.29	-0	-0	-0	2149	0	1465.7	-0
117	126.04	630.65	44.63	1805.98	0	1154.61	3485.27	-0	-0	-0	2149	0	1465.7	-0
118	128.25	613.25	39.14	1799.14	0	1153.79	4520.22	-0	-0	-0	2149	0	1465.7	-0
119	129.24	594.64	40.28	1800.58	0	1155.3	7709.52	-52.87	248.26	-24.64	2384.1	0	1256.23	4928.62
120	131.53	578.77	34.41	1791.09	0	1151.68	4813.4	-89.26	384.83	35.4	2372.56	0	1302.96	33281
121	128.71	566.41	32.42	1791.2	0	1148.55	4957.37	-38.99	382.08	4.73	2350.34	0	1287.66	-4491.29
122	135.65	521.24	34.41	1762.97	0	1156.67	7183.28	-19.76	357.36	24.19	2407.52	0	1290.52	-20283.3
123	140.99	497.89	26.63	1787.23	0	1151.99	5405.53	-13.66	410.46	103.61	2356.31	0	1297.24	58813
124	121.69	468.14	24.03	1765.55	0	1155.59	7827.4	-6.18	446.01	84.15	2352.04	0	1301.42	29637.6
125	141.07	425.42	20.45	1743.79	0	1155.15	4496.54	3.36	511.17	38.83	2380.32	0	1297.6	-13097.3
126	121.46	394.13	14.72	1773.02	0	1156.64	5479.36	-17.55	554.35	56.92	2349.32	0	1299.97	29269
127	114.21	347.75	6.64	1718.34	0	1158.73	14324.7	-40.82	606.99	44.33	2340	0	1312.11	25092.5
128	130.54	325.01	13.58	1762.82	0	1149.35	1242.22	-74.77	575.26	16.17	2356.86	0	1300.83	607.09
129	84.76	264.59	3.51	1713.32	0	1163.83	6735.58	-111.47	599.21	11.29	2329.38	0	1311.29	29607.8
130	102.62	240.78	-1.22	1737.52	0	1159.8	8841.26	-129.62	557.4	-3.74	2351.23	0	1312.49	8485.72
131	80.64	197.3	2.14	1735.87	0	1162.71	1111.51	-120.7	526.73	-40.21	2340.81	0	1307.57	3877.76
132	52.95	157.01	-6.71	1671.55	0	1173.29	7334.81	-119.48	551.15	-43.56	2332.57	0	1318.46	19208.7
133	60.04	141.45	-9.77	1784.39	0	1169.56	2475.79	-113.22	535.13	-46.08	2345.11	0	1309.35	-2463.68
134	7.4	108.49	-18.23	1572.95	0	1178.08	14486	-93.99	586.09	-59.05	2349.64	0	1319.46	11578.8
135	25.41	118.56	-7.48	1794.81	0	1159.07	-4145.74	-126.04	587.31	-51.42	2334.48	0	1318.19	13067
136	-0	-0	-0	2149	0	976.7	-0	-114.75	609.28	-49.36	2332.08	0	1321.94	7198.77
137	-6.18	77.06	-13.5	1708.79	0	1176.12	10746.3	-125.27	614.32	-63.55	2330.49	0	1320.72	10349.9
138	9.61	54.78	-3.2	1652.75	0	1206.36	266.07	-128.33	628.81	-67.52	2336.74	0	1321.08	10724.6
139	-0	-0	-0	2149	0	976.7	-0	-124.05	647.89	-58.82	2315.93	0	1326.27	3446.05
140	2.9	38.15	-8.7	1957.34	0	1155.28	3969.51	-128.17	662.23	-65.61	2301.03	0	1324.73	14936.7
141	-0	-0	-0	2149	0	976.7	-0	-115.51	684.51	-68.97	2325.2	0	1323.05	11660.6
142	-0	-0	-0	2149	0	976.7	-0	-123.21	680.39	-49.51	2296.92	0	1327.31	2987.17
143	-0	-0	-0	2149	0	976.7	-0	-114.21	703.13	-49.29	2286.84	0	1329.56	22306.5
144	-0	-0	-0	2149	0	976.7	-0	-125.81	703.43	-55.16	2289.09	0	1326.18	6380.83
145	-0	-0	-0	2149	0	976.7	-0	-116.65	702.97	-46.23	2296.39	0	1324.93	8796
146	-17.85	-19.23	-3.51	2583.56	0	877.31	2335.75	-113.83	720.52	-40.36	2276.36	0	1331.11	23282.2
147	-0	-0	-0	2149	0	976.7	-0	-110.55	719.45	-41.05	2272.19	0	1330.06	7940.38
148	-0	-0	-0	2149	0	976.7	-0	-95.98	721.44	-36.32	2277.8	0	1329.72	16230.3
149	-0	-0	-0	2149	0	976.7	-0	-111.16	718.54	-25.94	2263.8	0	1330.96	16219.8
150	0	0	0	2149	0	976.7	0	-93.99	705.26	-30.52	2262.67	0	1330.78	12156.3
151	-14.11	-16.78	-9.46	2076.16	0	955.79	7272.27	-97.12	703.43	-30.59	2262.11	0	1333.43	16114.8
152	-0	-0	-0	2149	0	976.7	-0	-100.94	683.44	-24.95	2249.69	0	1331.95	15193
153	-17.24	-21.82	-2.06	2480.43	0	850.5	2284.87	-83.16	677.8	-33.87	2250.13	0	1333.29	10856.5
154	-0	-0	-0	2149	0	976.7	-0	-92.7	658.72	-32.2	2238.5	0	1334.04	13978.2
155	-0	-0	-0	2149	0	976.7	-0	-76.9	656.89	-32.04	2246.83	0	1334.86	14410.3
156	-0	-0	-0	2149	0	976.7	-0	-79.42	625.61	-31.59	2231.88	0	1335.75	9036.69
157	-0	-0	-0	2149	0	976.7	-0	-73.17	626.83	-36.47	2226.8	0	1336.78	16902.4
158	-0	-0	-0	2149	0	976.7	-0	-63.48	606.54	-33.87	2238.22	0	1339.37	9331.06
159	-0	-0	-0	2149	0	976.7	-0	-66.38	576.78	-32.2	2219.76	0	1338.42	9048
160	-0	-0	-0	2149	0	976.7	-0	-61.87	572.51	-37.46	2215.4	0	1342.78	17451.3
161	-0	-0	-0	2149	0	976.7	-0	-59.66	540.16	-39.98	2211.64	0	1335.84	6408.73
162	0.08	-19.53	-6.48	2392.69	0	932.04	3615.41	-54.4	530.55	-40.59	2220.94	0	1339.13	10515.1
163	-0	-0	-0	2149	0	976.7	-0	-56.69	504.3	-41.12	2193.76	0	1343.79	11386.4
164	-0	-0	-0	2149	0	976.7	-0	-43.95	496.67	-40.13	2197.1	0	1346.27	11637.9
165	-0	-0	-0	2149	0	976.7	-0	-51.65	460.66	-41.2	2185.91	0	1341.92	11059.7
166	-10.07	-16.17	-0.53	1960.23	0	821.46	6424.38	-36.62	462.65	-42.8	2188.97	0	1347.32	12513.1
167	-0	-0	-0	2149	0	976.7	-0	-42.5	439.3	-47	2192.32	0	1343.95	8220.46
168	-0	-0	-0	2149	0	976.7	-0	-36.85	429.08	-44.48	2170.9	0	1344.77	10158.9
169	-0	-0	-0	2149	0	976.7	-0	-25.63	412.6	-36.93	2176.17	0	1352.14	13141.2
170	-0	-0	-0	2149	0	976.7	-0	-40.59	400.7	-42.88	2153.5	0	1349.04	9485.92
171	-13.58	-16.78	-7.48	2548.41	0	917.65	4318.38	-16.33	399.63	-37.61	2167.82	0	1354	13360.3
172	-0	-0	-0	2149	0	976.7	-0	-32.58	370.03	-39.29	2159.51	0	1345.87	7092.03
173	-0	-0	-0	2149	0	976.7	-0	-25.94	363.01	-35.71	2119.55	0	1352.24	12282.2
174	-0	-0	-0	2149	0	976.7	-0	-14.95	363.77	-33.8	2149.05	0	1359.15	13180.9
175	-0	-0	-0	2149	0	976.7	-0	-29.14	337.52	-36.09	2129.44	0	1346.56	5952.08
176	-0	-0	-0	2149	0	976.7	-0	-6.1	342.71	-34.48	2139.92	0	1355.57	15034.1
177	-0	-0	-0	2149	0	976.7	-0	-28.15	325.78	-34.03	2110.65	0	1351.16	10846.7
178	-0	-0	-0	2149	0	976.7	-0	-6.41	319.52	-34.33	2131.98	0	1353.1	9642.53
179	-1.22	-16.02	-3.89	2019.67	0	849.25	3367.98	-14.42	315.09	-36.47	2111.46	0	1349.7	10795
180	-0	-0	-0	2149	0	976.7	-0	-16.1	302.43	-35.71	2123.28	0	1352.11	9673.92
181	-10.68	-20.6	-3.97	2607.89	0	864.37	2047.05	-6.87	295.56	-33.04	2100.69	0	1351.32	9754.46
182	-0	-0	-0	2149	0	976.7	-0	-18.16	282.9	-33.11	2092.91	0	1347.32	10599.7
183	-13.28	-17.4	-2.82	2418.34	0	900.61	5262.48	-4.58	281.37	-33.11	2112.96	0	1350.92	9244.73
184	-0	-0	-0	2149	0	976.7	-0	-15.34	270.39	-31.89	2045.44	0	1346.32	10181.4
185	-0	-0	-0	2149	0	976.7	-0	-2.75	272.83	-26.25	2100.75	0	1362.88	9715.9
186	-0	-0	-0	2149	0	976.7	-0	-10.07	255.89	-29.6	2041.25	0	1350.82	7855.66
187	-0	-0	-0	2149	0	976.7	-0	-2.52	256.96	-32.42	2073.56	0	1344.13	10431.9
188	-0	-0	-0	2149	0	976.7	-0	0.31	252.08	-25.48	2075.65	0	1352.46	11148.3
189	-0	-0	-0	2149	0	976.7	-0	-0.23	242.31	-27.16	2046.97	0	1347.92	11569.2
190	-9.54	-16.94	-7.25	2749.34	0	891.02	-3575.68	2.14	244.75	-26.02	2033.67	0	1350.19	11357.6
191	-0	-0	-0	2149	0	976.7	-0	1.68	234.99	-24.26	2014.82	0	1351.14	9608.08
192	-0	-0	-0	2149	0	976.7	-0	10.6	235.75	-24.11	2046.57	0	1347.62	12615.9
193	-0	-0	-0	2149	0	976.7	-0	1.75	230.1	-25.94	2003.49	0	1340.63	8296.1
194	-0	-0	-0	2149	0	976.7	-0	15.49	242.61	-21.29	2009.71	0	1349.05	15195.6
195	-0	-0	-0	2149	0	976.7	-0	10.91	241.55	-21.21	1991.56	0	1346.68	10783.2
196	-0	-0	-0	2149	0	976.7	-0	18.54	246.89	-20.83	2008.59	0	1345.1	11183.5
197	-0	-0	-0	2149	0	976.7	-0	20.83	265.2	-22.05	2002.31	0	1344.82	16115.8
198	-0	-0	-0	2149	0	976.7	-0	18.84	274.05	-15.79	1971.64	0	1348.57	12280.9
199	-0	-0	-0	2149	0	976.7	-0	31.28	287.32	-18.16	2012.82	0	1345.83	13411.5
200	-0	-0	-0	2149	0	976.7	-0	24.26	299.22	-18.46	1969.03	0	1345.59	13337.9
201	-0	-0	-0	2149	0	976.7	-0	31.05	326.08	-10.38	1984.92	0	1350.71	12940.7
202	-0	-0	-0	2149	0	976.7	-0	34.64	331.12	-12.44	1981.63	0	1348	15162.7
203	-0	-0	-0	2149	0	976.7	-0	32.35	355.53	-15.72	1974.83	0	1345.38	14566.7
204	-0	-0	-0	2149	0	976.7	-0	36.62	379.03	-11.22	1980.56	0	1346.24	15017.8
205	-0	-0	-0	2149	0	976.7	-0	36.39	393.52	-15.11	1971.29	0	1346.26	17171.6
206	-0	-0	-0	2149	0	976.7	-0	35.4	412.29	-15.72	1958.21	0	1351.26	15545.2
207	-0	-0	-0	2149	0	976.7	-0	32.73	429.99	-16.33	1949.65	0	1346.79	14688.1
208	-0	-0	-0	2149	0	976.7	-0	39.22	453.8	-19.15	1970.13	0	1349.96	15273
209	-0	-0	-0	2149	0	976.7	-0	32.88	464.78	-23.04	1952.1	0	1346.99	16446
210	-0	-0	-0	2149	0	976.7	-0	32.04	486.6	-20.45	1953.41	0	1349.1	15979.8
211	-0	-0	-0	2149	0	976.7	-0	41.81	504.91	-21.51	1952.81	0	1348.81	18275.7
212	-0	-0	-0	2149	0	976.7	-0	30.9	511.78	-27.77	1935.65	0	1347.35	16144.3
213	-10.99	-17.09	-5.19	2551.5	0	896.74	5714.96	38.83	537.87	-24.19	1940.47	0	1351.29	15833.1
214	-0	-0	-0	2149	0	976.7	-0	39.22	539.09	-30.21	1935.51	0	1344.92	16534.5
215	-0	-0	-0	2149	0	976.7	-0	41.66	559.69	-49.59	1935.83	0	1347.37	7053.28
216	-0	-0	-0	2149	0	976.7	-0	44.25	569.46	-41.2	1920.91	0	1347.82	22345
217	-0	-0	-0	2149	0	976.7	-0	36.16	591.58	-43.18	1924.05	0	1344.05	23526.6
218	-13.81	-21.06	-0.92	2360.29	0	843.05	5375.41	41.28	603.94	-41.81	1927.34	0	1346.87	3480.5
219	-0	-0	-0	2149	0	976.7	-0	39.06	615.23	-33.8	1910.07	0	1344.41	20939.8
220	-12.89	-15.56	-5.95	2398.68	0	898.75	1756.14	41.73	636.75	-31.97	1921.73	0	1345.38	20390.6
221	-0	-0	-0	2149	0	976.7	-0	50.13	638.12	-30.67	1909.38	0	1343.44	8857.8
222	-0	-0	-0	2149	0	976.7	-0	59.2	657.65	-34.26	1906.87	0	1343.07	22792.5
223	-12.44	-17.24	-10.07	2831.5	0	981.4	-1076.89	59.97	661.77	-20.75	1895.78	0	1343.58	14637.9
224	-0	-0	-0	2149	0	976.7	-0	68.66	664.83	-23.19	1889.7	0	1339.8	13643.8
225	-11.6	-16.78	-3.2	2124.82	0	877.47	4720.24	78.89	691.22	-28.38	1900.25	0	1341.64	24145.3
226	-0	-0	-0	2149	0	976.7	-0	68.66	685.12	-17.85	1870.55	0	1338.04	15331.3
227	-0	-0	-0	2149	0	976.7	-0	85.37	711.21	-14.72	1884.83	0	1345.11	14354.2
228	-0	-0	-0	2149	0	976.7	-0	76.29	705.87	-20.37	1857.28	0	1339.48	18768.9
229	-0	-0	-0	2149	0	976.7	-0	92.16	731.81	-21.06	1876.41	0	1339.73	17314.8
230	-0	-0	-0	2149	0	976.7	-0	96.21	728.91	-12.05	1862.07	0	1340.49	14911.3
231	-0	-0	-0	2149	0	976.7	-0	93.84	734.56	-21.06	1848.17	0	1338.36	20671.6
232	-2.59	-15.87	-0.92	2612.99	0	765.82	4388.74	103.3	754.55	-20.75	1853.84	0	1340.09	15761.1
233	-0	-0	-0	2149	0	976.7	-0	102.92	738.68	-18.16	1834.44	0	1334.85	15700
234	-2.29	-17.55	-3.43	2537.91	0	823.59	6400.73	110.02	763.09	-23.19	1841.6	0	1340.37	18721.3
235	-0	-0	-0	2149	0	976.7	-0	106.28	752.41	-26.02	1818.47	0	1336.25	11584.2
236	-0	-0	-0	2149	0	976.7	-0	130.54	761.87	-26.78	1842	0	1336.4	22038.2
237	-0	-0	-0	2149	0	976.7	-0	112.53	761.11	-28.15	1813.05	0	1338.16	14344.6
238	-0	-0	-0	2149	0	976.7	-0	127.72	761.11	-28.31	1817.35	0	1336.85	18220.2
239	-0	-0	-0	2149	0	976.7	-0	132.6	759.89	-34.26	1809.21	0	1335.89	18098.4
240	7.02	-15.56	-3.51	2097.14	0	800.81	8149.09	132.75	756.84	-32.58	1798.57	0	1338.25	12231.9
241	-0	-0	-0	2149	0	976.7	-0	143.13	743.56	-31.74	1801.04	0	1336.78	16790.5
242	-0	-0	-0	2149	0	976.7	-0	140.61	742.8	-37.54	1783.64	0	1336.69	13257.6
243	-0	-0	-0	2149	0	976.7	-0	155.49	731.81	-34.87	1791.47	0	1336.69	14820.5
